fecha,producto_id,demanda,categoria_abc,variabilidad,usar_ml,prediccion_xgboost,prediccion_baseline_3m,prediccion_final,metodo_usado,error_final
2023-10-01,1083,0.0,C,Alta,True,0.0,14.0,0.0,XGBoost,0.0
2023-11-01,1083,0.0,C,Alta,True,0.07282012,14.0,0.07282011955976486,XGBoost,0.07282011955976486
2023-12-01,1083,0.0,C,Alta,True,1.3156393,0.0,1.3156392574310303,XGBoost,1.3156392574310303
2023-10-01,1084,0.0,A,Alta,True,0.0,29.0,0.0,XGBoost,0.0
2023-11-01,1084,15.0,A,Alta,True,44.522644,29.0,44.52264404296875,XGBoost,29.52264404296875
2023-12-01,1084,0.0,A,Alta,True,0.001679453,27.0,0.001679452951066196,XGBoost,0.001679452951066196
2023-10-01,1085,0.0,A,Media,True,0.16861667,13.333333333333334,0.1686166673898697,XGBoost,0.1686166673898697
2023-11-01,1085,32.0,A,Media,True,28.578373,13.333333333333334,28.578372955322266,XGBoost,-3.4216270446777344
2023-12-01,1085,42.0,A,Media,True,42.509922,24.0,42.50992202758789,XGBoost,0.5099220275878906
2023-10-01,1086,32.0,A,Media,True,26.181147,36.666666666666664,26.1811466217041,XGBoost,-5.818853378295898
2023-11-01,1086,17.0,A,Media,True,27.947138,32.333333333333336,27.9471378326416,XGBoost,10.947137832641602
2023-12-01,1086,79.0,A,Media,True,27.929049,22.0,27.929048538208008,XGBoost,-51.07095146179199
2023-10-01,1087,55.0,A,Alta,True,27.539219,6.666666666666667,27.53921890258789,XGBoost,-27.46078109741211
2023-11-01,1087,30.0,A,Alta,True,29.111122,25.0,29.111122131347656,XGBoost,-0.8888778686523438
2023-12-01,1087,0.0,A,Alta,True,0.013867807,35.0,0.013867806643247604,XGBoost,0.013867806643247604
2023-10-01,1088,56.0,C,Alta,True,23.311436,4.333333333333333,23.31143569946289,XGBoost,-32.68856430053711
2023-11-01,1088,21.0,C,Alta,True,19.917393,22.666666666666668,19.91739273071289,XGBoost,-1.0826072692871094
2023-12-01,1088,20.0,C,Alta,True,11.962414,29.666666666666668,11.962413787841797,XGBoost,-8.037586212158203
2023-10-01,1089,106.0,A,Alta,True,37.27518,41.0,37.27518081665039,XGBoost,-68.72481918334961
2023-11-01,1089,55.0,A,Alta,True,37.442596,66.0,37.442596435546875,XGBoost,-17.557403564453125
2023-12-01,1089,32.0,A,Alta,True,15.068935,83.0,15.06893539428711,XGBoost,-16.93106460571289
2023-10-01,1090,48.0,A,Media,True,31.733608,48.0,31.73360824584961,XGBoost,-16.26639175415039
2023-11-01,1090,49.0,A,Media,True,47.472332,45.666666666666664,47.47233200073242,XGBoost,-1.5276679992675781
2023-12-01,1090,46.0,A,Media,True,25.716629,51.666666666666664,25.716629028320312,XGBoost,-20.283370971679688
2023-10-01,1091,54.0,B,Alta,True,21.013212,14.666666666666666,21.013212203979492,XGBoost,-32.98678779602051
2023-11-01,1091,0.0,B,Alta,True,0.025213778,32.666666666666664,0.025213778018951416,XGBoost,0.025213778018951416
2023-12-01,1091,0.0,B,Alta,True,0.011936468,32.666666666666664,0.011936468072235584,XGBoost,0.011936468072235584
2023-10-01,1092,0.0,A,Media,True,0.2790234,41.0,0.2790234088897705,XGBoost,0.2790234088897705
2023-11-01,1092,75.0,A,Media,True,48.976025,25.333333333333332,48.97602462768555,XGBoost,-26.023975372314453
2023-12-01,1092,21.0,A,Media,True,31.09591,25.0,31.095909118652344,XGBoost,10.095909118652344
2023-10-01,1093,65.0,A,Alta,True,41.165504,21.666666666666668,41.165504455566406,XGBoost,-23.834495544433594
2023-11-01,1093,68.0,A,Alta,True,40.215805,43.333333333333336,40.21580505371094,XGBoost,-27.784194946289062
2023-12-01,1093,0.0,A,Alta,True,0.15770905,64.0,0.1577090471982956,XGBoost,0.1577090471982956
2023-10-01,1094,0.0,A,Alta,True,1.7558339,0.0,1.7558338642120361,XGBoost,1.7558338642120361
2023-11-01,1094,0.0,A,Alta,True,1.7558339,0.0,1.7558338642120361,XGBoost,1.7558338642120361
2023-12-01,1094,27.0,A,Alta,True,44.551155,0.0,44.55115509033203,XGBoost,17.55115509033203
2023-10-01,1095,21.0,B,Alta,True,34.88905,6.666666666666667,34.8890495300293,XGBoost,13.889049530029297
2023-11-01,1095,76.0,B,Alta,True,53.590443,13.666666666666666,53.5904426574707,XGBoost,-22.409557342529297
2023-12-01,1095,4.0,B,Alta,True,19.602577,32.333333333333336,19.602577209472656,XGBoost,15.602577209472656
2023-10-01,1096,10.0,A,Baja,True,39.527542,30.333333333333332,39.52754211425781,XGBoost,29.527542114257812
2023-11-01,1096,17.0,A,Baja,True,41.54313,21.0,41.543128967285156,XGBoost,24.543128967285156
2023-12-01,1096,20.0,A,Baja,True,53.221436,16.666666666666668,53.221435546875,XGBoost,33.221435546875
2023-10-01,1097,76.0,A,Alta,True,25.898087,18.0,25.898086547851562,XGBoost,-50.10191345214844
2023-11-01,1097,0.0,A,Alta,True,0.0,43.333333333333336,0.0,XGBoost,0.0
2023-12-01,1097,0.0,A,Alta,True,0.0,43.333333333333336,0.0,XGBoost,0.0
2023-10-01,1098,21.0,C,Alta,True,16.902534,6.333333333333333,16.90253448486328,XGBoost,-4.097465515136719
2023-11-01,1098,31.0,C,Alta,True,17.059244,7.0,17.05924415588379,XGBoost,-13.940755844116211
2023-12-01,1098,28.0,C,Alta,True,15.494263,17.333333333333332,15.4942626953125,XGBoost,-12.5057373046875
2023-10-01,1099,119.0,A,Media,True,38.471355,20.333333333333332,38.47135543823242,XGBoost,-80.52864456176758
2023-11-01,1099,0.0,A,Media,True,0.0,60.0,0.0,XGBoost,0.0
2023-12-01,1099,76.0,A,Media,True,23.481045,39.666666666666664,23.48104476928711,XGBoost,-52.51895523071289
2023-10-01,1100,0.0,A,Alta,True,0.006081555,26.333333333333332,0.006081555038690567,XGBoost,0.006081555038690567
2023-11-01,1100,15.0,A,Alta,True,15.725853,26.333333333333332,15.725852966308594,XGBoost,0.7258529663085938
2023-12-01,1100,73.0,A,Alta,True,11.982353,17.0,11.982353210449219,XGBoost,-61.01764678955078
